workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
C,vacuum,2e_K10,pread,128,6,0,0.00,100.00,188.47,1433.72,1622.19,1.52,12.00,44.00,1.98,54746416
C,vacuum,2e_K10,async,128,6,0,0.00,100.00,184.83,315.46,500.29,1.52,12.00,44.00,1.98,54747464
C,vacuum,2e_K500,pread,128,6,0,0.00,100.00,188.88,2448.78,2637.66,1.48,0.00,30.00,1.98,54747756
C,vacuum,2e_K500,async,128,6,0,0.00,61.80,191.26,757.47,948.73,1.48,0.00,30.00,1.98,54748368
C,vacuum,2f_slru,pread,128,6,0,0.00,100.00,104.85,3249.26,3354.11,1.47,0.00,30.00,1.98,54748568
C,vacuum,2f_slru,async,128,6,0,0.00,100.00,104.47,878.34,982.81,1.47,0.00,30.00,1.98,54748924
C,ta,layers_5,pread,128,6,0,0.00,100.00,824.10,484.19,1308.29,1.61,25.00,27.00,1.98,54748760
C,ta,layers_5,async,128,6,0,0.00,100.00,842.03,301.80,1143.83,1.61,25.00,27.00,1.98,54750172
C,ta,layers_92,pread,128,6,0,0.00,100.00,487.30,1056.23,1543.53,1.59,24.00,28.00,1.98,54749244
C,ta,layers_92,async,128,6,0,0.00,92.40,433.23,408.46,841.69,1.63,24.00,28.00,1.98,54750632
C,ta,2d,pread,128,6,0,0.00,100.00,453.56,1060.47,1514.03,1.59,24.00,28.00,1.98,54749812
C,ta,2d,async,128,6,0,0.00,64.60,484.02,344.85,828.87,1.63,24.00,28.00,1.98,54750716
C,ta,2e_K10,pread,128,6,0,0.00,100.00,191.23,2004.21,2195.44,1.61,23.00,34.00,1.98,54750108
C,ta,2e_K10,async,128,6,0,0.00,100.00,187.44,361.39,548.83,1.60,23.00,34.00,1.98,54750232
C,ta,2e_K500,pread,128,6,0,0.00,100.00,194.31,3740.62,3934.93,1.54,0.00,38.00,1.98,54751132
C,ta,2e_K500,async,128,6,0,0.00,100.00,191.51,902.82,1094.33,1.54,0.00,38.00,1.98,54751288
C,ta,2f_slru,pread,128,6,0,0.00,100.00,98.62,3689.95,3788.57,1.53,0.00,36.00,1.98,54751084
C,ta,2f_slru,async,128,6,0,0.00,100.00,103.27,1105.77,1209.04,1.56,0.00,36.00,1.98,54752404
A,orig,baseline,baseline,128,7,0,0.00,0.00,495.86,0.00,495.86,2.16,180.00,270.00,1.98,54753936
A,vacuum,baseline,baseline,128,7,0,0.00,0.00,696.40,0.00,696.40,2.03,142.00,219.00,1.98,54748316
A,ta,baseline,baseline,128,7,0,0.00,0.00,667.53,0.00,667.53,2.26,177.00,277.00,1.98,54749692
B,orig,baseline,baseline,128,7,0,0.00,0.00,724.08,0.00,724.08,2.24,181.00,273.00,1.98,54750840
B,vacuum,baseline,baseline,128,7,0,0.00,0.00,1002.35,0.00,1002.35,2.09,144.00,237.00,1.98,54752132
B,ta,baseline,baseline,128,7,0,0.00,0.00,760.08,0.00,760.08,2.28,182.00,277.00,1.98,54751956
C,orig,baseline,baseline,128,7,0,0.00,0.00,1077.17,0.00,1077.17,1.59,24.00,25.00,1.99,54751604
C,vacuum,baseline,baseline,128,7,0,0.00,0.00,1004.19,0.00,1004.19,1.52,14.00,33.00,1.99,54751592
C,ta,baseline,baseline,128,7,0,0.00,0.00,860.94,0.00,860.94,1.60,25.00,27.00,1.99,54751048
A,orig,layers_5,async,128,7,0,0.00,100.00,366.91,258.71,625.62,2.20,180.00,271.00,1.99,54750776
A,orig,layers_92,async,128,7,0,0.00,100.00,330.78,390.15,720.93,2.14,178.00,283.00,1.99,54750312
A,orig,2d,async,128,7,0,0.00,100.00,333.99,275.44,609.43,2.14,178.00,283.00,1.99,54750816
A,orig,2e_K10,async,128,7,0,0.00,100.00,341.03,289.71,630.74,2.17,181.00,287.00,1.99,54750448
A,orig,2e_K500,async,128,7,0,0.00,100.00,152.80,1080.30,1233.10,2.11,179.00,414.00,1.99,54750512
A,orig,2f_slru,async,128,7,0,0.00,81.70,106.46,7046.06,7152.52,1.58,0.00,278.00,1.99,54747876
A,vacuum,layers_5,async,128,7,0,0.00,100.00,552.51,256.25,808.76,2.04,143.00,219.00,1.99,54749852
A,vacuum,layers_92,async,128,7,0,0.00,100.00,559.22,374.90,934.12,2.00,142.00,229.00,1.99,54749980
A,vacuum,2d,async,128,7,0,0.00,100.00,559.87,265.87,825.74,2.04,142.00,229.00,1.99,54750064
A,vacuum,2e_K10,async,128,7,0,0.00,100.00,551.43,289.14,840.57,2.02,143.00,236.00,1.99,54750848
A,vacuum,2e_K500,async,128,7,0,0.00,18.00,227.23,936.50,1163.73,2.10,145.00,332.00,1.99,54746004
A,vacuum,2f_slru,async,128,7,0,0.00,100.00,102.43,5698.70,5801.13,1.59,0.00,214.00,1.99,54747892
A,ta,layers_5,async,128,7,0,0.00,100.00,498.60,310.77,809.37,2.19,177.00,276.00,1.99,54723708
A,ta,layers_92,async,128,7,0,0.00,100.00,434.65,409.17,843.82,2.13,176.00,276.00,1.99,54724140
A,ta,2d,async,128,7,0,0.00,72.10,444.18,340.52,784.70,2.10,176.00,276.00,1.99,54723988
A,ta,2e_K10,async,128,7,0,0.00,100.00,386.25,356.29,742.54,2.12,179.00,281.00,1.99,54724920
A,ta,2e_K500,async,128,7,0,0.00,26.90,244.76,1052.03,1296.79,2.13,178.00,398.00,1.99,54727572
A,ta,2f_slru,async,128,7,0,0.00,100.00,102.47,7385.36,7487.83,1.60,0.00,279.00,1.99,54725292
B,orig,layers_5,async,128,7,0,0.00,100.00,376.60,295.38,671.98,2.27,182.00,272.00,1.99,54731652
B,orig,layers_92,async,128,7,0,0.00,100.00,378.18,436.27,814.45,2.27,181.00,278.00,1.99,54732784
B,orig,2d,async,128,7,0,0.00,100.00,384.63,311.52,696.15,2.27,181.00,278.00,1.99,54732784
B,orig,2e_K10,async,128,7,0,0.00,100.00,391.80,330.65,722.45,2.27,181.00,279.00,1.99,54737144
B,orig,2e_K500,async,128,7,0,0.00,100.00,433.04,1160.89,1593.93,2.21,186.00,324.00,1.99,54737760
B,orig,2f_slru,async,128,7,0,0.00,100.00,106.02,7442.89,7548.91,1.69,0.00,278.00,1.99,54735440
B,vacuum,layers_5,async,128,7,0,0.00,100.00,508.51,266.18,774.69,2.17,143.00,235.00,1.99,54742140
B,vacuum,layers_92,async,128,7,0,0.00,100.00,523.23,387.62,910.85,2.15,145.00,235.00,1.99,54742632
B,vacuum,2d,async,128,7,0,0.00,100.00,508.11,274.55,782.66,2.21,145.00,235.00,1.99,54743360
B,vacuum,2e_K10,async,128,7,0,0.00,100.00,516.93,283.45,800.38,2.11,145.00,238.00,1.99,54745332
B,vacuum,2e_K500,async,128,7,0,0.00,100.00,387.78,1124.92,1512.70,2.10,151.00,281.00,1.99,54746080
B,vacuum,2f_slru,async,128,7,0,0.00,100.00,107.83,5733.45,5841.28,1.67,0.00,214.00,1.99,54747912
B,ta,layers_5,async,128,7,0,0.00,100.00,609.05,299.68,908.73,2.25,182.00,275.00,1.99,54747368
B,ta,layers_92,async,128,7,0,0.00,100.00,576.99,393.57,970.56,2.32,181.00,275.00,1.99,54759132
B,ta,2d,async,128,7,0,0.00,77.50,583.27,348.33,931.60,2.27,181.00,275.00,1.99,54759504
B,ta,2e_K10,async,128,7,0,0.00,80.00,593.65,357.35,951.00,2.27,181.00,278.00,1.99,54759148
B,ta,2e_K500,async,128,7,0,0.00,22.20,4231.19,998.87,5230.06,2.38,186.00,320.00,1.99,54760472
B,ta,2f_slru,async,128,7,0,0.00,100.00,107.72,7433.89,7541.61,1.70,0.00,279.00,1.99,54757676
C,orig,layers_5,async,128,7,0,0.00,100.00,1021.72,302.67,1324.39,1.57,24.00,25.00,1.99,54760740
C,orig,layers_92,async,128,7,0,0.00,100.00,634.13,436.83,1070.96,1.58,24.00,25.00,1.99,54761316
C,orig,2d,async,128,7,0,0.00,100.00,635.41,299.63,935.04,1.59,24.00,25.00,1.99,54761188
C,orig,2e_K10,async,128,7,0,0.00,100.00,156.42,314.21,470.63,1.58,23.00,33.00,1.99,54761384
C,orig,2e_K500,async,128,7,0,0.00,68.30,153.99,711.59,865.58,1.51,0.00,36.00,1.99,54761940
C,orig,2f_slru,async,128,7,0,0.00,100.00,101.63,1040.29,1141.92,1.51,0.00,36.00,1.99,54763596
C,vacuum,layers_5,async,128,7,0,0.00,100.00,825.58,301.15,1126.73,1.51,14.00,33.00,1.99,54763452
C,vacuum,layers_92,async,128,7,0,0.00,100.00,505.05,423.86,928.91,1.51,14.00,36.00,1.99,54763340
C,vacuum,2d,async,128,7,0,0.00,100.00,498.49,301.02,799.51,1.52,14.00,36.00,1.99,54763280
C,vacuum,2e_K10,async,128,7,0,0.00,100.00,182.92,309.45,492.37,1.52,12.00,44.00,1.99,54765060
C,vacuum,2e_K500,async,128,7,0,0.00,46.70,186.10,753.16,939.26,1.47,0.00,30.00,1.99,54765304
C,vacuum,2f_slru,async,128,7,0,0.00,100.00,101.02,851.65,952.67,1.47,0.00,30.00,1.99,54765704
C,ta,layers_5,async,128,7,0,0.00,100.00,837.47,300.62,1138.09,1.60,25.00,27.00,1.99,54765444
C,ta,layers_92,async,128,7,0,0.00,51.10,501.03,405.15,906.18,1.61,24.00,28.00,1.99,54766300
C,ta,2d,async,128,7,0,0.00,64.60,483.75,353.01,836.76,1.59,24.00,28.00,1.99,54765264
C,ta,2e_K10,async,128,7,0,0.00,100.00,188.10,359.98,548.08,1.60,23.00,34.00,1.99,54765016
C,ta,2e_K500,async,128,7,0,0.00,100.00,189.31,874.61,1063.92,1.55,0.00,38.00,1.99,54765640
C,ta,2f_slru,async,128,7,0,0.00,100.00,108.12,1097.36,1205.48,1.54,0.00,36.00,1.99,54755944
A,orig,baseline,baseline,128,8,0,0.00,0.00,497.85,0.00,497.85,2.16,180.00,270.00,1.99,54759140
A,vacuum,baseline,baseline,128,8,0,0.00,0.00,707.64,0.00,707.64,2.09,142.00,219.00,1.99,54759676
A,ta,baseline,baseline,128,8,0,0.00,0.00,649.93,0.00,649.93,2.12,177.00,277.00,1.99,54760504
B,orig,baseline,baseline,128,8,0,0.00,0.00,728.89,0.00,728.89,2.27,181.00,273.00,1.99,54761596
B,vacuum,baseline,baseline,128,8,0,0.00,0.00,1024.48,0.00,1024.48,2.09,144.00,237.00,1.99,54762240
B,ta,baseline,baseline,128,8,0,0.00,0.00,794.82,0.00,794.82,2.28,182.00,277.00,1.99,54760608
C,orig,baseline,baseline,128,8,0,0.00,0.00,1066.81,0.00,1066.81,1.59,24.00,25.00,1.99,54762960
C,vacuum,baseline,baseline,128,8,0,0.00,0.00,966.37,0.00,966.37,1.51,14.00,33.00,1.99,54763420
C,ta,baseline,baseline,128,8,0,0.00,0.00,859.40,0.00,859.40,1.59,25.00,27.00,1.99,54988108
A,orig,layers_5,async,128,8,0,0.00,100.00,305.76,258.16,563.92,2.14,180.00,271.00,1.99,54759300
A,orig,layers_92,async,128,8,0,0.00,100.00,341.53,383.29,724.82,2.17,178.00,283.00,1.99,54760284
A,orig,2d,async,128,8,0,0.00,100.00,333.23,273.36,606.59,2.13,178.00,283.00,1.99,54760416
A,orig,2e_K10,async,128,8,0,0.00,100.00,333.16,288.71,621.87,2.16,181.00,287.00,1.99,54760584
A,orig,2e_K500,async,128,8,0,0.00,100.00,152.56,1087.30,1239.86,2.10,179.00,415.00,1.99,54761416
A,orig,2f_slru,async,128,8,0,0.00,81.70,103.65,7513.37,7617.02,1.58,0.00,278.00,1.99,54759832
A,vacuum,layers_5,async,128,8,0,0.00,100.00,554.77,256.37,811.14,2.03,143.00,219.00,1.99,54762528
A,vacuum,layers_92,async,128,8,0,0.00,100.00,560.46,377.28,937.74,2.02,142.00,229.00,1.99,54763104
A,vacuum,2d,async,128,8,0,0.00,100.00,550.92,266.76,817.68,2.03,142.00,229.00,1.99,54763888
A,vacuum,2e_K10,async,128,8,0,0.00,100.00,555.95,288.81,844.76,2.01,143.00,236.00,1.99,54763800
A,vacuum,2e_K500,async,128,8,0,0.00,27.10,190.73,934.93,1125.66,2.02,145.00,332.00,1.99,54752724
A,vacuum,2f_slru,async,128,8,0,0.00,100.00,104.22,5762.85,5867.07,1.58,0.00,214.00,1.99,54755324
A,ta,layers_5,async,128,8,0,0.00,100.00,499.36,292.84,792.20,2.15,177.00,276.00,1.99,54754396
A,ta,layers_92,async,128,8,0,0.00,100.00,450.33,403.35,853.68,2.18,176.00,276.00,1.99,54755012
A,ta,2d,async,128,8,0,0.00,72.10,457.30,344.98,802.28,2.16,176.00,276.00,1.99,54754956
A,ta,2e_K10,async,128,8,0,0.00,100.00,396.31,353.94,750.25,2.22,179.00,281.00,1.99,54755876
A,ta,2e_K500,async,128,8,0,0.00,25.80,267.56,1039.07,1306.63,2.12,178.00,394.00,1.99,54755808
A,ta,2f_slru,async,128,8,0,0.00,100.00,104.60,7436.62,7541.22,1.58,0.00,279.00,1.99,54753976
B,orig,layers_5,async,128,8,0,0.00,100.00,373.78,296.23,670.01,2.21,182.00,272.00,1.99,54757132
B,orig,layers_92,async,128,8,0,0.00,100.00,390.17,441.76,831.93,2.28,181.00,278.00,1.99,54756676
B,orig,2d,async,128,8,0,0.00,100.00,1151.36,314.08,1465.44,2.27,181.00,278.00,1.99,54758448
B,orig,2e_K10,async,128,8,0,0.00,100.00,375.92,332.68,708.60,2.24,181.00,279.00,1.99,54758712
B,orig,2e_K500,async,128,8,0,0.00,100.00,429.27,1138.91,1568.18,2.24,186.00,328.00,1.99,54759532
B,orig,2f_slru,async,128,8,0,0.00,100.00,429.81,7436.42,7866.23,1.71,0.00,278.00,1.99,54756472
B,vacuum,layers_5,async,128,8,0,0.00,100.00,481.12,267.01,748.13,2.14,143.00,235.00,1.99,54760580
B,vacuum,layers_92,async,128,8,0,0.00,100.00,515.79,385.03,900.82,2.12,145.00,235.00,1.99,54759644
B,vacuum,2d,async,128,8,0,0.00,100.00,509.86,274.78,784.64,2.14,145.00,235.00,1.99,54761660
B,vacuum,2e_K10,async,128,8,0,0.00,100.00,511.60,282.79,794.39,2.13,145.00,238.00,1.99,54762476
B,vacuum,2e_K500,async,128,8,0,0.00,18.40,1128.54,959.80,2088.34,2.30,151.00,282.00,1.99,54761344
B,vacuum,2f_slru,async,128,8,0,0.00,100.00,104.95,5738.62,5843.57,1.70,0.00,214.00,1.99,54754540
B,ta,layers_5,async,128,8,0,0.00,100.00,764.64,293.26,1057.90,2.31,182.00,275.00,1.99,54753112
B,ta,layers_92,async,128,8,0,0.00,54.30,580.64,407.19,987.83,2.27,181.00,275.00,1.99,54753528
B,ta,2d,async,128,8,0,0.00,77.50,597.44,339.70,937.14,2.29,181.00,275.00,1.99,54754808
B,ta,2e_K10,async,128,8,0,0.00,80.00,589.18,350.62,939.80,2.27,181.00,278.00,1.99,54756288
B,ta,2e_K500,async,128,8,0,0.00,27.20,631.36,1028.88,1660.24,2.31,186.00,318.00,2.07,54724200
B,ta,2f_slru,async,128,8,0,0.00,100.00,108.24,7621.59,7729.83,1.73,0.00,279.00,2.07,54700264
C,orig,layers_5,async,128,8,0,0.00,100.00,1051.03,371.41,1422.44,1.60,24.00,25.00,2.07,54645892
C,orig,layers_92,async,128,8,0,0.00,100.00,990.56,430.06,1420.62,1.65,24.00,25.00,2.07,54519968
C,orig,2d,async,128,8,0,0.00,100.00,589.63,314.35,903.98,1.61,24.00,25.00,2.07,54464388
C,orig,2e_K10,async,128,8,0,0.00,100.00,170.28,1158.68,1328.96,1.61,23.00,33.00,2.07,54408228
C,orig,2e_K500,async,128,8,0,0.00,100.00,162.87,777.90,940.77,1.58,0.00,36.00,2.07,54272028
C,orig,2f_slru,async,128,8,0,0.00,100.00,114.53,1074.32,1188.85,1.57,0.00,36.00,2.07,54160612
C,vacuum,layers_5,async,128,8,0,0.00,100.00,908.34,301.89,1210.23,1.55,14.00,33.00,2.07,53981056
C,vacuum,layers_92,async,128,8,0,0.00,100.00,454.94,430.82,885.76,1.55,14.00,36.00,2.07,53953820
C,vacuum,2d,async,128,8,0,0.00,100.00,475.76,297.10,772.86,1.54,14.00,36.00,2.07,53909176
C,vacuum,2e_K10,async,128,8,0,0.00,100.00,203.79,309.63,513.42,1.55,12.00,44.00,2.07,53874868
C,vacuum,2e_K500,async,128,8,0,0.00,60.10,189.87,760.31,950.18,1.49,0.00,30.00,2.07,53844440
C,vacuum,2f_slru,async,128,8,0,0.00,100.00,95.95,859.93,955.88,1.50,0.00,30.00,2.07,53849828
C,ta,layers_5,async,128,8,0,0.00,100.00,827.97,297.21,1125.18,1.62,25.00,27.00,2.07,54038712
C,ta,layers_92,async,128,8,0,0.00,100.00,447.96,663.62,1111.58,1.60,24.00,28.00,2.07,53855104
C,ta,2d,async,128,8,0,0.00,64.60,460.25,342.28,802.53,1.60,24.00,28.00,2.07,53879600
C,ta,2e_K10,async,128,8,0,0.00,100.00,199.49,356.65,556.14,1.60,23.00,34.00,2.07,53866528
C,ta,2e_K500,async,128,8,0,0.00,100.00,190.60,913.79,1104.39,1.57,0.00,38.00,2.07,53783500
C,ta,2f_slru,async,128,8,0,0.00,100.00,106.42,1107.63,1214.05,1.55,0.00,36.00,2.07,53751432
A,orig,baseline,baseline,128,9,0,0.00,0.00,516.18,0.00,516.18,2.25,180.00,270.00,2.07,53646368
A,vacuum,baseline,baseline,128,9,0,0.00,0.00,701.39,0.00,701.39,2.03,142.00,219.00,2.07,53647444
A,ta,baseline,baseline,128,9,0,0.00,0.00,646.39,0.00,646.39,2.12,177.00,277.00,2.07,53647800
B,orig,baseline,baseline,128,9,0,0.00,0.00,726.33,0.00,726.33,2.26,181.00,273.00,2.07,53649112
B,vacuum,baseline,baseline,128,9,0,0.00,0.00,989.79,0.00,989.79,2.12,144.00,237.00,2.07,53648996
B,ta,baseline,baseline,128,9,0,0.00,0.00,763.01,0.00,763.01,2.26,182.00,277.00,2.07,53649744
C,orig,baseline,baseline,128,9,0,0.00,0.00,1042.07,0.00,1042.07,1.58,24.00,25.00,2.07,53649504
C,vacuum,baseline,baseline,128,9,0,0.00,0.00,976.83,0.00,976.83,1.51,14.00,33.00,2.07,53649508
C,ta,baseline,baseline,128,9,0,0.00,0.00,939.84,0.00,939.84,1.62,25.00,27.00,2.07,53650908
A,orig,layers_5,async,128,9,0,0.00,100.00,303.05,257.48,560.53,2.15,180.00,271.00,2.07,53649636
A,orig,layers_92,async,128,9,0,0.00,100.00,399.63,400.04,799.67,2.32,178.00,283.00,2.07,53650116
A,orig,2d,async,128,9,0,0.00,100.00,350.17,273.33,623.50,2.19,178.00,283.00,2.07,53650884
A,orig,2e_K10,async,128,9,0,0.00,100.00,326.85,287.07,613.92,2.12,181.00,287.00,2.07,53650356
A,orig,2e_K500,async,128,9,0,0.00,100.00,155.25,1055.99,1211.24,2.14,179.00,414.00,2.07,53653828
A,orig,2f_slru,async,128,9,0,0.00,100.00,100.57,7238.02,7338.59,1.60,0.00,278.00,2.07,53652244
A,vacuum,layers_5,async,128,9,0,0.00,100.00,554.02,255.33,809.35,2.12,143.00,219.00,2.07,53719076
A,vacuum,layers_92,async,128,9,0,0.00,100.00,558.67,379.20,937.87,2.05,142.00,229.00,2.06,53720032
A,vacuum,2d,async,128,9,0,0.00,100.00,613.54,257.96,871.50,2.05,142.00,229.00,2.06,53744652
A,vacuum,2e_K10,async,128,9,0,0.00,100.00,550.91,290.13,841.04,2.02,143.00,236.00,2.06,53745412
A,vacuum,2e_K500,async,128,9,0,0.00,100.00,189.57,1114.43,1304.00,1.99,145.00,334.00,2.06,53745648
A,vacuum,2f_slru,async,128,9,0,0.00,99.40,104.77,11509.35,11614.12,1.59,0.00,214.00,2.06,53749300
A,ta,layers_5,async,128,9,0,0.00,100.00,492.13,295.59,787.72,2.15,177.00,275.00,2.06,53746572
A,ta,layers_92,async,128,9,0,0.00,100.00,394.12,407.42,801.54,2.15,176.00,276.00,2.06,53748364
A,ta,2d,async,128,9,0,0.00,72.10,372.22,342.39,714.61,2.17,176.00,276.00,2.06,53754940
A,ta,2e_K10,async,128,9,0,0.00,100.00,392.76,355.59,748.35,2.15,179.00,281.00,2.06,53754972
A,ta,2e_K500,async,128,9,0,0.00,37.60,193.67,1065.19,1258.86,2.12,178.00,397.00,2.06,53755592
A,ta,2f_slru,async,128,9,0,0.00,100.00,106.43,7461.32,7567.75,1.59,0.00,279.00,2.06,53754536
B,orig,layers_5,async,128,9,0,0.00,100.00,385.01,296.34,681.35,2.25,182.00,272.00,2.06,53760196
B,orig,layers_92,async,128,9,0,0.00,100.00,388.58,427.13,815.71,2.33,181.00,278.00,2.06,53760160
B,orig,2d,async,128,9,0,0.00,100.00,374.21,311.48,685.69,2.24,181.00,278.00,2.06,53762548
B,orig,2e_K10,async,128,9,0,0.00,100.00,383.90,327.26,711.16,2.26,181.00,280.00,2.06,53764952
B,orig,2e_K500,async,128,9,0,0.00,100.00,436.63,1129.39,1566.02,2.24,186.00,326.00,2.06,53765372
B,orig,2f_slru,async,128,9,0,0.00,100.00,105.22,7442.05,7547.27,1.69,0.00,278.00,2.06,53758440
B,vacuum,layers_5,async,128,9,0,0.00,100.00,475.96,264.94,740.90,2.13,143.00,235.00,2.06,53774896
B,vacuum,layers_92,async,128,9,0,0.00,100.00,521.39,373.27,894.66,2.14,145.00,235.00,2.06,53775608
B,vacuum,2d,async,128,9,0,0.00,100.00,521.02,272.64,793.66,2.15,145.00,235.00,2.06,53776884
B,vacuum,2e_K10,async,128,9,0,0.00,100.00,520.42,289.81,810.23,2.27,145.00,238.00,2.06,53794760
B,vacuum,2e_K500,async,128,9,0,0.00,18.80,398.25,921.71,1319.96,2.12,151.00,282.00,2.06,53793604
B,vacuum,2f_slru,async,128,9,0,0.00,100.00,110.65,5698.47,5809.12,1.70,0.00,214.00,2.06,53799684
B,ta,layers_5,async,128,9,0,0.00,100.00,594.47,266.20,860.67,2.31,182.00,275.00,2.06,53808004
B,ta,layers_92,async,128,9,0,0.00,42.40,596.50,375.88,972.38,2.29,181.00,275.00,2.06,53807772
B,ta,2d,async,128,9,0,0.00,77.50,584.55,622.87,1207.42,2.28,181.00,275.00,2.06,53807900
B,ta,2e_K10,async,128,9,0,0.00,80.00,601.90,321.03,922.93,2.29,181.00,278.00,2.06,53819744
B,ta,2e_K500,async,128,9,0,0.00,41.90,610.73,1006.43,1617.16,2.28,186.00,317.00,2.06,53864320
B,ta,2f_slru,async,128,9,0,0.00,100.00,103.77,7358.94,7462.71,1.71,0.00,279.00,2.06,53835032
C,orig,layers_5,async,128,9,0,0.00,100.00,991.51,267.94,1259.45,1.59,24.00,25.00,2.06,53845752
C,orig,layers_92,async,128,9,0,0.00,100.00,647.47,403.57,1051.04,1.59,24.00,25.00,2.06,53846232
C,orig,2d,async,128,9,0,0.00,100.00,631.94,264.71,896.65,1.59,24.00,25.00,2.06,53846040
C,orig,2e_K10,async,128,9,0,0.00,100.00,161.05,276.62,437.67,1.60,23.00,33.00,2.05,53904936
C,orig,2e_K500,async,128,9,0,0.00,59.80,152.94,661.66,814.60,1.52,0.00,36.00,2.05,53912128
C,orig,2f_slru,async,128,9,0,0.00,100.00,237.79,976.98,1214.77,1.52,0.00,36.00,2.05,53954736
C,vacuum,layers_5,async,128,9,0,0.00,100.00,860.43,265.29,1125.72,1.52,14.00,33.00,2.05,53953744
C,vacuum,layers_92,async,128,9,0,0.00,100.00,503.59,866.91,1370.50,1.51,14.00,36.00,2.05,53954376
C,vacuum,2d,async,128,9,0,0.00,100.00,497.56,265.53,763.09,1.52,14.00,36.00,2.05,53963196
C,vacuum,2e_K10,async,128,9,0,0.00,100.00,185.39,850.98,1036.37,1.53,12.00,44.00,2.05,53963220
C,vacuum,2e_K500,async,128,9,0,0.00,60.70,189.94,717.39,907.33,1.46,0.00,30.00,2.05,53963540
C,vacuum,2f_slru,async,128,9,0,0.00,100.00,98.81,800.55,899.36,1.46,0.00,30.00,2.05,53963072
C,ta,layers_5,async,128,9,0,0.00,100.00,824.52,267.72,1092.24,1.62,25.00,27.00,2.05,53959952
C,ta,layers_92,async,128,9,0,0.00,100.00,428.30,365.13,793.43,1.61,24.00,28.00,2.05,53959748
C,ta,2d,async,128,9,0,0.00,64.60,425.03,318.30,743.33,1.60,24.00,28.00,2.05,53960512
C,ta,2e_K10,async,128,9,0,0.00,100.00,188.84,323.86,512.70,1.60,23.00,34.00,2.05,53960496
C,ta,2e_K500,async,128,9,0,0.00,100.00,195.74,804.58,1000.32,1.54,0.00,38.00,2.05,53966888
C,ta,2f_slru,async,128,9,0,0.00,100.00,103.96,1005.33,1109.29,1.54,0.00,36.00,2.05,53968456
A,orig,baseline,baseline,128,10,0,0.00,0.00,504.97,0.00,504.97,2.16,180.00,270.00,2.05,53967432
A,vacuum,baseline,baseline,128,10,0,0.00,0.00,696.09,0.00,696.09,2.04,142.00,219.00,2.05,53973212
A,ta,baseline,baseline,128,10,0,0.00,0.00,652.93,0.00,652.93,2.21,177.00,276.00,2.05,53973140
B,orig,baseline,baseline,128,10,0,0.00,0.00,717.54,0.00,717.54,2.30,181.00,273.00,2.05,54005780
B,vacuum,baseline,baseline,128,10,0,0.00,0.00,1029.92,0.00,1029.92,2.12,144.00,237.00,2.05,54014436
B,ta,baseline,baseline,128,10,0,0.00,0.00,798.82,0.00,798.82,2.33,182.00,277.00,2.05,54023008
C,orig,baseline,baseline,128,10,0,0.00,0.00,1058.84,0.00,1058.84,1.60,24.00,25.00,2.05,54022260
C,vacuum,baseline,baseline,128,10,0,0.00,0.00,1619.79,0.00,1619.79,1.55,14.00,33.00,2.05,54022812
C,ta,baseline,baseline,128,10,0,0.00,0.00,924.08,0.00,924.08,1.60,25.00,27.00,2.05,54027344
A,orig,layers_5,async,128,10,0,0.00,100.00,374.77,256.12,630.89,2.14,180.00,271.00,2.05,54026240
A,orig,layers_92,async,128,10,0,0.00,100.00,362.53,391.00,753.53,2.18,178.00,283.00,2.05,54026192
A,orig,2d,async,128,10,0,0.00,100.00,336.04,273.88,609.92,2.19,178.00,283.00,2.05,54031948
A,orig,2e_K10,async,128,10,0,0.00,100.00,352.43,285.83,638.26,2.27,181.00,287.00,2.05,54032756
A,orig,2e_K500,async,128,10,0,0.00,100.00,154.30,1055.60,1209.90,2.14,179.00,414.00,2.05,54033660
A,orig,2f_slru,async,128,10,0,0.00,100.00,107.06,7329.74,7436.80,1.58,0.00,278.00,2.05,54037492
A,vacuum,layers_5,async,128,10,0,0.00,100.00,559.69,249.67,809.36,2.04,143.00,219.00,2.05,54037260
A,vacuum,layers_92,async,128,10,0,0.00,100.00,564.48,380.04,944.52,2.03,142.00,229.00,2.05,54038016
A,vacuum,2d,async,128,10,0,0.00,100.00,558.19,268.79,826.98,2.11,142.00,229.00,2.05,54038352
A,vacuum,2e_K10,async,128,10,0,0.00,100.00,557.68,290.41,848.09,2.03,143.00,236.00,2.05,54041716
A,vacuum,2e_K500,async,128,10,0,0.00,25.40,185.19,923.82,1109.01,1.99,145.00,332.00,2.05,54041156
A,vacuum,2f_slru,async,128,10,0,0.00,100.00,103.41,5760.32,5863.73,1.59,0.00,214.00,2.12,54035068
A,ta,layers_5,async,128,10,0,0.00,100.00,485.40,292.56,777.96,2.14,177.00,275.00,2.12,54044016
A,ta,layers_92,async,128,10,0,0.00,100.00,410.77,416.11,826.88,2.25,176.00,276.00,2.12,54044956
A,ta,2d,async,128,10,0,0.00,72.10,392.11,343.93,736.04,2.16,176.00,276.00,2.12,54044532
A,ta,2e_K10,async,128,10,0,0.00,100.00,394.84,358.06,752.90,2.20,179.00,281.00,2.12,54047176
A,ta,2e_K500,async,128,10,0,0.00,25.00,196.12,1033.87,1229.99,2.26,178.00,396.00,2.12,54048032
