workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
B,1gb,2d,async,first_query_us,10,-55.04,-56.41,-56.85,-51.77,-57.58,-40.76,10/10,robust,seed01=-56.1;seed02=-56.2;seed03=-56.1;seed04=-56.4;seed05=-57.6;seed06=-56.9;seed07=-57.1;seed08=-40.8;seed09=-56.8;seed10=-56.4
B,1gb,2d,pread,e2e_us,10,145.0,137.13,135.56,161.37,133.0,215.81,10/10,robust,seed01=137.3;seed02=135.3;seed03=143.3;seed04=141.9;seed05=133.0;seed06=139.0;seed07=134.3;seed08=215.8;seed09=133.1;seed10=137.0
B,1gb,2d,pread,e2e_warm_us,10,122.12,115.18,114.18,136.49,111.15,184.97,10/10,robust,seed01=117.9;seed02=115.3;seed03=116.8;seed04=117.8;seed05=111.1;seed06=115.0;seed07=115.1;seed08=185.0;seed09=113.9;seed10=113.3
B,1gb,2d,pread,first_query_us,10,-55.41,-56.71,-57.2,-52.34,-58.16,-42.22,10/10,robust,seed01=-55.9;seed02=-56.8;seed03=-56.1;seed04=-56.5;seed05=-58.2;seed06=-57.5;seed07=-56.6;seed08=-42.2;seed09=-56.8;seed10=-57.6
B,1gb,2e_K10,async,e2e_us,10,-18.06,-20.69,-22.35,-11.71,-24.44,8.06,9/10,robust,seed01=-22.3;seed02=-23.1;seed03=-15.2;seed04=-18.3;seed05=-24.4;seed06=-19.0;seed07=-23.5;seed08=8.1;seed09=-23.9;seed10=-18.7
B,1gb,2e_K10,async,e2e_warm_us,10,-40.69,-42.48,-43.04,-36.57,-44.31,-22.88,10/10,robust,seed01=-41.8;seed02=-42.9;seed03=-41.3;seed04=-42.2;seed05=-44.3;seed06=-43.2;seed07=-42.7;seed08=-22.9;seed09=-43.2;seed10=-42.3
B,1gb,2e_K10,async,first_query_us,10,-55.14,-56.5,-56.94,-51.98,-57.94,-41.38,10/10,robust,seed01=-56.1;seed02=-56.7;seed03=-56.0;seed04=-56.3;seed05=-57.9;seed06=-57.0;seed07=-56.8;seed08=-41.4;seed09=-56.9;seed10=-56.2
B,1gb,2e_K10,pread,e2e_us,10,224.52,213.9,211.55,245.24,205.91,312.2,10/10,robust,seed01=211.3;seed02=211.7;seed03=224.4;seed04=216.1;seed05=207.4;seed06=220.2;seed07=209.4;seed08=312.2;seed09=205.9;seed10=226.5
B,1gb,2e_K10,pread,e2e_warm_us,10,201.59,192.11,190.4,220.23,184.6,281.19,10/10,robust,seed01=191.7;seed02=191.8;seed03=198.1;seed04=192.4;seed05=184.6;seed06=196.4;seed07=190.2;seed08=281.2;seed09=186.8;seed10=202.6
B,1gb,2e_K10,pread,first_query_us,10,-55.14,-56.6,-57.06,-51.75,-57.79,-40.37,10/10,robust,seed01=-56.0;seed02=-56.1;seed03=-56.4;seed04=-56.1;seed05=-57.8;seed06=-57.3;seed07=-57.1;seed08=-40.4;seed09=-56.8;seed10=-57.4
B,1gb,2e_K500,async,e2e_us,10,69.85,73.16,60.83,79.29,49.38,102.4,10/10,robust,seed01=78.3;seed02=71.4;seed03=77.1;seed04=50.6;seed05=64.8;seed06=75.7;seed07=54.1;seed08=102.4;seed09=74.9;seed10=49.4
B,1gb,2e_K500,async,e2e_warm_us,10,47.15,51.15,38.58,55.5,25.6,71.79,10/10,robust,seed01=58.7;seed02=51.7;seed03=50.6;seed04=26.7;seed05=44.3;seed06=51.7;seed07=35.1;seed08=71.8;seed09=55.3;seed10=25.6
B,1gb,2e_K500,async,first_query_us,10,-64.09,-58.12,-71.37,-57.14,-79.19,-45.86,10/10,robust,seed01=-45.9;seed02=-59.3;seed03=-55.7;seed04=-78.7;seed05=-56.9;seed06=-56.7;seed07=-79.1;seed08=-73.1;seed09=-56.5;seed10=-79.2
B,1gb,2e_K500,pread,e2e_us,10,1340.75,1189.72,1152.12,1562.63,1036.51,1969.37,10/10,robust,seed01=1215.5;seed02=1643.9;seed03=1969.4;seed04=1164.0;seed05=1073.7;seed06=1036.5;seed07=1089.1;seed08=1865.5;seed09=1073.3;seed10=1276.6
B,1gb,2e_K500,pread,e2e_warm_us,10,1318.17,1168.06,1131.44,1538.95,1012.82,1942.79,10/10,robust,seed01=1195.9;seed02=1624.0;seed03=1942.8;seed04=1140.2;seed05=1054.5;seed06=1012.8;seed07=1069.7;seed08=1834.6;seed09=1054.1;seed10=1253.0
B,1gb,2e_K500,pread,first_query_us,10,-64.54,-66.63,-73.23,-55.55,-79.19,-41.59,10/10,robust,seed01=-41.9;seed02=-60.5;seed03=-56.1;seed04=-78.7;seed05=-41.6;seed06=-78.7;seed07=-79.2;seed08=-72.7;seed09=-57.0;seed10=-79.0
B,1gb,2f_slru,async,e2e_us,10,938.7,909.42,902.24,1001.7,890.16,1211.65,10/10,robust,seed01=915.4;seed02=907.9;seed03=919.1;seed04=934.7;seed05=890.9;seed06=910.9;seed07=898.8;seed08=1211.7;seed09=890.2;seed10=907.5
B,1gb,2f_slru,async,e2e_warm_us,10,916.62,887.48,881.09,979.08,870.04,1188.46,10/10,robust,seed01=895.8;seed02=888.2;seed03=892.3;seed04=910.7;seed05=870.0;seed06=886.7;seed07=879.4;seed08=1188.5;seed09=870.8;seed10=883.8
B,1gb,2f_slru,async,first_query_us,10,-85.86,-86.16,-86.35,-85.05,-86.63,-82.39,10/10,robust,seed01=-86.0;seed02=-86.2;seed03=-86.1;seed04=-86.0;seed05=-86.4;seed06=-86.1;seed07=-86.4;seed08=-82.4;seed09=-86.4;seed10=-86.6
B,1gb,2f_slru,pread,e2e_us,10,1096.91,1060.71,1055.16,1170.64,1044.99,1419.14,10/10,robust,seed01=1070.9;seed02=1052.8;seed03=1065.9;seed04=1086.0;seed05=1055.5;seed06=1072.1;seed07=1045.0;seed08=1419.1;seed09=1055.1;seed10=1046.7
B,1gb,2f_slru,pread,e2e_warm_us,10,1074.83,1037.63,1033.58,1148.21,1023.12,1396.28,10/10,robust,seed01=1051.1;seed02=1034.0;seed03=1039.4;seed04=1062.1;seed05=1032.3;seed06=1048.2;seed07=1026.0;seed08=1396.3;seed09=1035.9;seed10=1023.1
B,1gb,2f_slru,pread,first_query_us,10,-86.01,-86.34,-86.47,-85.2,-86.65,-82.51,10/10,robust,seed01=-86.3;seed02=-86.4;seed03=-86.2;seed04=-86.4;seed05=-86.5;seed06=-86.2;seed07=-86.6;seed08=-82.5;seed09=-86.7;seed10=-86.3
B,1gb,layers_5,async,e2e_us,10,17.4,20.54,10.12,23.6,-3.67,30.21,8/10,robust,seed01=-3.7;seed02=-3.5;seed03=25.5;seed04=23.8;seed05=18.6;seed06=24.0;seed07=18.6;seed08=30.2;seed09=18.0;seed10=22.5
